,Tag,Word,Sentence #
113734,O,1270012900,4650.0
113735,O,25,4650.0
113736,LOC,Indore,4650.0
113737,O,1280013000,4650.0
113738,O,Yellow,4650.0
113739,O,1275012950,4650.0
113740,O,5,4650.0
113741,LOC,Dhar,4650.0
113742,O,1290013100,4650.0
113743,O,Yellow,4650.0
113744,O,1270012800,4650.0
113745,O,8,4650.0
113746,LOC,Ujjain,4650.0
113747,O,1275012900,4650.0
113748,O,Yellow,4650.0
113749,O,1275012900,4650.0
113750,O,na,4650.0
113751,LOC,Jaora,4650.0
113752,O,1285013050,4650.0
113753,O,na,4650.0
113754,LOC,Barnagar,4650.0
113755,O,Yellow,4650.0
113756,O,na,4650.0
113757,LOC,Khandwa,4650.0
113758,O,Yellow,4650.0
113759,O,na,4650.0
113760,LOC,Ashoknagar,4650.0
113761,O,Yellow,4650.0
113762,O,na,4650.0
113763,LOC,Nalkhera,4650.0
113764,O,Yellow,4650.0
113765,O,Yellow,4650.0
113766,O,Soyoil,4650.0
113767,O,in,4650.0
113768,O,rupees,4650.0
113769,O,per,4650.0
113770,O,tonne,4650.0
113771,O,Soyoil,4650.0
113772,O,solvent,4650.0
113773,O,plant,4650.0
113774,O,delivery,4650.0
113775,O,3030030400,4650.0
113776,O,Soyoil,4650.0
113777,O,solvent,4650.0
113778,O,market,4650.0
113779,O,delivery,4650.0
113780,O,3070030800,4650.0
113781,O,Soyoil,4650.0
113782,O,refined,4650.0
113783,O,plant,4650.0
113784,O,delivery,4650.0
113785,O,3270032800,4650.0
113786,O,Soyoil,4650.0
113787,O,refined,4650.0
113788,O,market,4650.0
113789,O,delivery,4650.0
113790,O,3290033000,4650.0
113791,O,Soymeal,4650.0
113792,O,in,4650.0
113793,O,rupees,4650.0
113794,O,per,4650.0
113795,O,tonne,4650.0
113796,O,free,4650.0
113797,O,on,4650.0
113798,O,railFOR,4650.0
113799,O,Yellow,4650.0
113800,O,Black,4650.0
113801,O,FOR,4650.0
113802,O,Bombay,4650.0
113803,O,9800,4650.0
113804,O,8800,4650.0
113805,O,FOR,4650.0
113806,O,Bedi,4650.0
113807,O,Bunder,4650.0
113808,O,9800,4650.0
113809,O,8800,4650.0
113810,O,13573,4650.0
113811,O,rupees,4650.0
113812,O,Speaker,4650.0
113813,LOC,Bangladesh,4650.0
113814,O,DOCSTART,4650.0
113815,O,says,4650.0
113816,O,he,4650.0
113817,O,received,4650.0
113818,O,death,4650.0
113819,O,19960827,4650.0
113820,LOC,Dhaka,4650.0
113821,O,threats,4650.0
113822,O,The,4650.0
113823,O,Speaker,4651.0
113824,PER,Rasheed,4651.0
113825,LOC,Bangladeshs,4651.0
113826,O,of,4651.0
113827,PER,Choudhury,4651.0
113828,O,said,4651.0
113829,PER,Humayun,4651.0
113830,O,parliament,4651.0
113831,O,he,4651.0
113832,O,had,4651.0
113833,O,received,4651.0
113834,O,death,4651.0
113835,O,threats,4651.0
113836,O,from,4651.0
113837,O,anonymous,4651.0
113838,O,callers,4651.0
113839,O,after,4651.0
113840,O,opposition,4651.0
113841,O,parties,4651.0
113842,O,threatened,4651.0
113843,O,to,4651.0
113844,O,boycott,4651.0
113845,O,proceedings,4651.0
113846,O,chaired,4651.0
113847,O,by,4651.0
113848,O,him,4651.0
113849,O,He,4651.0
113850,O,told,4651.0
113851,O,the,4651.0
113852,O,Bengali,4652.0
113853,ORG,Patrika,4652.0
113854,O,on,4652.0
113855,O,newspaper,4652.0
113856,ORG,Banglabazar,4652.0
113857,O,Tuesday,4652.0
113858,O,that,4652.0
113859,O,such,4652.0
113860,O,threats,4652.0
113861,O,were,4652.0
113862,O,possibly,4652.0
113863,O,coming,4652.0
113864,O,from,4652.0
113865,O,those,4652.0
113866,O,who,4652.0
113867,O,want,4652.0
113868,O,to,4652.0
113869,O,push,4652.0
113870,O,the,4652.0
113871,O,country,4652.0
113872,O,into,4652.0
113873,O,chaos,4652.0
113874,O,and,4652.0
113875,O,unrest,4652.0
113876,O,The,4652.0
113877,O,callers,4652.0
113878,O,said,4652.0
113879,O,his,4653.0
113880,O,life,4653.0
113881,O,could,4653.0
113882,O,be,4653.0
113883,O,cut,4653.0
113884,O,short,4653.0
113885,O,the,4653.0
113886,O,newspaper,4653.0
113887,O,said,4653.0
113888,O,The,4653.0
113889,O,speaker,4653.0
113890,O,was,4653.0
113891,O,not,4654.0
113892,O,immediately,4654.0
113893,O,available,4654.0
113894,O,for,4654.0
113895,O,a,4654.0
113896,PER,Choudhury,4654.0
113897,O,comment,4654.0
113898,O,former,4654.0
113899,O,foreign,4655.0
113900,O,minister,4655.0
113901,O,and,4655.0
113902,O,veteran,4655.0
113903,O,diplomat,4655.0
113904,O,was,4655.0
113905,O,appointed,4655.0
113906,O,speaker,4655.0
113907,O,of,4655.0
113908,O,the,4655.0
113909,O,330member,4655.0
113910,O,parliament,4655.0
113911,O,on,4655.0
113912,O,July,4655.0
113913,O,13,4655.0
113914,O,a,4655.0
113915,O,month,4655.0
113916,O,after,4655.0
113917,O,general,4655.0
113918,O,elections,4655.0
113919,O,returned,4655.0
113920,ORG,League,4655.0
113921,O,of,4655.0
113922,O,the,4655.0
113923,ORG,Awami,4655.0
113924,O,Prime,4655.0
113925,O,Minister,4655.0
113926,O,to,4655.0
113927,PER,Hasina,4655.0
113928,O,Sheikh,4655.0
113929,O,power,4655.0
113930,O,after,4655.0
113931,O,21,4655.0
113932,O,also,4655.0
113933,PER,Choudhury,4655.0
113934,O,years,4655.0
113935,O,was,4655.0
113936,O,president,4656.0
113937,O,of,4656.0
113938,O,the,4656.0
113939,O,41st,4656.0
113940,O,session,4656.0
113941,O,of,4656.0
113942,ORG,General,4656.0
113943,ORG,Assembly,4656.0
113944,O,in,4656.0
113945,ORG,Un,4656.0
113946,O,the,4656.0
113947,O,198687,4656.0
113948,O,Former,4656.0
113949,O,prime,4656.0
113950,PER,Khaleda,4656.0
113951,PER,Zia,4657.0
113952,O,now,4657.0
113953,PER,Begum,4657.0
113954,O,minister,4657.0
113955,O,the,4657.0
113956,O,opposition,4657.0
113957,O,leader,4657.0
113958,O,in,4657.0
113959,O,parliament,4657.0
113960,O,and,4657.0
113961,O,head,4657.0
113962,O,of,4657.0
113963,ORG,Nationalist,4657.0
113964,ORG,Parti,4657.0
113965,ORG,BNP,4657.0
113966,O,said,4657.0
113967,O,the,4657.0
113968,ORG,Bangladesh,4657.0
113969,O,her,4657.0
113970,O,followers,4657.0
113971,O,might,4657.0
113972,O,boycott,4657.0
113973,O,assemby,4657.0
113974,O,sessions,4657.0
113975,O,chaired,4657.0
113976,O,by,4657.0
113977,O,the,4657.0
113978,O,partisan,4657.0
113979,O,speaker,4657.0
113980,O,The,4657.0
113981,O,ruling,4657.0
113982,O,Awami,4657.0
113983,O,league,4658.0
113984,O,is,4658.0
113985,O,making,4658.0
113986,O,parliament,4658.0
113987,O,ineffective,4658.0
113988,O,and,4658.0
113989,O,the,4658.0
113990,O,speaker,4658.0
113991,O,is,4658.0
113992,O,contributing,4658.0
113993,O,to,4658.0
113994,O,that,4658.0
113995,O,by,4658.0
113996,O,not,4658.0
113997,O,allowing,4658.0
113998,O,the,4658.0
113999,O,opposition,4658.0
114000,O,MPs,4658.0
114001,O,enough,4658.0
114002,O,time,4658.0
114003,O,to,4658.0
114004,O,speak,4658.0
114005,O,she,4658.0
114006,O,told,4658.0
114007,O,a,4658.0
114008,O,rally,4658.0
114009,O,in,4658.0
114010,O,northern,4658.0
114011,O,district,4658.0
114012,O,on,4658.0
114013,LOC,Bogra,4658.0
114014,O,of,4658.0
114015,O,speaking,4658.0
114016,PER,Hasina,4658.0
114017,O,Monday,4658.0
114018,O,to,4658.0
114019,O,a,4659.0
114020,O,group,4659.0
114021,O,of,4659.0
114022,O,engineers,4659.0
114023,O,on,4659.0
114024,LOC,Dhaka,4659.0
114025,O,in,4659.0
114026,O,Monday,4659.0
114027,O,accused,4659.0
114028,O,of,4659.0
114029,ORG,BNP,4659.0
114030,O,the,4659.0
114031,O,resorting,4659.0
114032,O,to,4659.0
114033,O,terrorism,4659.0
114034,O,as,4659.0
114035,O,part,4659.0
114036,O,of,4659.0
114037,O,its,4659.0
114038,O,plan,4659.0
114039,O,to,4659.0
114040,O,create,4659.0
114041,O,instability,4659.0
114042,O,and,4659.0
114043,O,chaos,4659.0
114044,O,in,4659.0
114045,O,the,4659.0
114046,O,country,4659.0
114047,O,This,4659.0
114048,O,is,4659.0
114049,O,not,4659.0
114050,O,desireable,4660.0
114051,O,and,4660.0
114052,O,we,4660.0
114053,O,will,4660.0
114054,O,deal,4660.0
114055,O,with,4660.0
114056,O,such,4660.0
114057,O,designs,4660.0
114058,O,sternly,4660.0
114059,O,the,4660.0
114060,O,prime,4660.0
114061,O,minister,4660.0
114062,O,said,4660.0
114063,O,June,4660.0
114064,LOC,Bangladesh,4660.0
114065,O,DOCSTART,4660.0
114066,O,M2,4661.0
114067,O,up,4661.0
114068,O,38,4661.0
114069,O,pct,4661.0
114070,O,m,4661.0
114071,O,m,4661.0
114072,O,up,4661.0
114073,O,82,4661.0
114074,O,pct,4661.0
114075,O,y,4661.0
114076,O,19960827,4661.0
114077,LOC,Dhaka,4661.0
114078,O,M2,4661.0
114079,LOC,Bangladeshs,4661.0
114080,O,y,4662.0
114081,O,money,4662.0
114082,O,supply,4662.0
114083,O,rose,4662.0
114084,O,38,4662.0
114085,O,percent,4662.0
114086,O,in,4662.0
114087,O,June,4662.0
114088,O,to,4662.0
114089,O,4568,4662.0
114090,O,billion,4662.0
114091,O,taka,4662.0
114092,O,after,4662.0
114093,O,a,4662.0
114094,O,027,4662.0
114095,O,percent,4662.0
114096,O,rise,4662.0
114097,O,to,4662.0
114098,O,4399,4662.0
114099,O,billion,4662.0
114100,O,in,4662.0
114101,O,May,4662.0
114102,O,central,4662.0
114103,O,bank,4662.0
114104,O,officials,4662.0
114105,O,said,4662.0
114106,O,The,4662.0
114107,O,yearonyear,4662.0
114108,O,rise,4662.0
114109,O,was,4663.0
114110,O,82,4663.0
114111,O,percent,4663.0
114112,O,to,4663.0
114113,O,June,4663.0
114114,O,S,4663.0
114115,LOC,Bangladesh,4663.0
114116,O,1996,4663.0
114117,O,MONEY,4663.0
114118,O,SUPPLY,4664.0
114119,O,JUNE,4664.0
114120,O,MAY,4664.0
114121,O,JUNE,4664.0
114122,O,1995,4664.0
114123,O,M2,4664.0
114124,O,money,4664.0
114125,O,supply,4664.0
114126,O,bln,4664.0
114127,O,taka,4664.0
114128,O,4568,4664.0
114129,O,4399,4664.0
114130,O,4221,4664.0
114131,O,M1,4664.0
114132,O,money,4664.0
114133,O,supply,4664.0
114134,O,bln,4664.0
114135,O,taka,4664.0
114136,O,1445,4664.0
114137,O,1393,4664.0
114138,O,1317,4664.0
114139,O,DOCSTART,4664.0
114140,O,HELIBOR,4664.0
114141,O,INTEREST,4664.0
114142,O,RATES,4664.0
114143,O,LARGELY,4664.0
114144,O,19960827,4664.0
114145,LOC,Helsinki,4664.0
114146,O,UNCHANGED,4664.0
114147,O,Helibor,4664.0
114148,O,market,4665.0
114149,O,interest,4665.0
114150,O,rates,4665.0
114151,O,were,4665.0
114152,O,largely,4665.0
114153,O,unchanged,4665.0
114154,O,at,4665.0
114155,ORG,Of,4665.0
114156,ORG,Finlands,4665.0
114157,O,daily,4665.0
114158,ORG,Banke,4665.0
114159,O,the,4665.0
114160,O,fixing,4665.0
114161,O,on,4665.0
114162,O,Tuesday,4665.0
114163,O,The,4665.0
114164,O,key,4665.0
114165,O,threemonth,4665.0
114166,O,rate,4666.0
114167,O,was,4666.0
114168,O,steady,4666.0
114169,O,at,4666.0
114170,O,340,4666.0
114171,O,percent,4666.0
114172,O,August,4666.0
114173,O,27,4666.0
114174,O,fix,4666.0
114175,O,August,4667.0
114176,O,26,4667.0
114177,O,fix,4667.0
114178,O,1mth,4667.0
114179,O,Helibor,4667.0
114180,O,327,4667.0
114181,O,pct,4667.0
114182,O,329,4667.0
114183,O,pct,4667.0
114184,O,2mth,4667.0
114185,O,Helibor,4667.0
114186,O,334,4667.0
114187,O,pct,4667.0
114188,O,334,4667.0
114189,O,pct,4667.0
114190,O,3mth,4667.0
114191,O,Helibor,4667.0
114192,O,340,4667.0
114193,O,pct,4667.0
114194,O,340,4667.0
114195,O,pct,4667.0
114196,O,6mth,4667.0
114197,O,Helibor,4667.0
114198,O,356,4667.0
114199,O,pct,4667.0
114200,O,355,4667.0
114201,O,pct,4667.0
114202,O,9mth,4667.0
114203,O,Helibor,4667.0
114204,O,373,4667.0
114205,O,pct,4667.0
114206,O,370,4667.0
114207,O,pct,4667.0
114208,O,12mth,4667.0
114209,O,Helibor,4667.0
114210,O,389,4667.0
114211,O,pct,4667.0
114212,O,387,4667.0
114213,O,newsroom,4667.0
114214,LOC,Helsinki,4667.0
114215,O,pct,4667.0
114216,O,358,4667.0
114217,O,0,4667.0
114218,O,680,4667.0
114219,O,50,4667.0
114220,O,248,4667.0
114221,O,gets,4667.0
114222,ORG,Burek,4667.0
114223,O,DOCSTART,4667.0
114224,O,93,4667.0
114225,O,pct,4667.0
114226,O,of,4667.0
114227,O,19960827,4667.0
114228,ORG,Burek,4667.0
114229,ORG,Golde,4667.0
114230,ORG,Corp.,4667.0
114231,O,said,4668.0
114232,LOC,Toronto,4668.0
114233,ORG,Arequipa,4668.0
114234,O,on,4668.0
114235,O,Tuesday,4668.0
114236,O,its,4668.0
114237,O,takeover,4668.0
114238,O,offer,4668.0
114239,ORG,Resources',4668.0
114240,ORG,Ltd,4668.0
114241,O,was,4668.0
114242,ORG,Arequipa,4668.0
114243,O,for,4668.0
114244,O,successful,4668.0
114245,O,with,4668.0
114246,O,93,4668.0
114247,O,percent,4668.0
114248,O,of,4668.0
114249,O,the,4668.0
114250,O,363,4668.0
114251,O,million,4668.0
114252,O,shares,4668.0
114253,O,not,4668.0
114254,O,already,4668.0
114255,O,owned,4668.0
114256,O,tendered,4668.0
114257,O,under,4668.0
114258,O,the,4668.0
114259,O,bid,4668.0
114260,O,which,4668.0
114261,O,expired,4668.0
114262,O,overnight,4668.0
114263,O,We,4668.0
114264,O,are,4668.0
114265,O,pleased,4668.0
114266,O,shareholders,4669.0
114267,ORG,Arequipa,4669.0
114268,O,that,4669.0
114269,O,ahave,4669.0
114270,O,chosen,4669.0
114271,O,so,4669.0
114272,O,overwhelmingly,4669.0
114273,O,to,4669.0
114274,O,accept,4669.0
114275,O,this,4669.0
114276,O,offer,4669.0
114277,O,We,4669.0
114278,O,now,4669.0
114279,O,have,4669.0
114280,O,the,4670.0
114281,O,opportunity,4670.0
114282,O,to,4670.0
114283,O,realize,4670.0
114284,O,the,4670.0
114285,O,potential,4670.0
114286,O,excellent,4670.0
114287,ORG,Arequipas,4670.0
114288,O,of,4670.0
114289,O,chairman,4670.0
114290,ORG,Burek,4670.0
114291,O,assets,4670.0
114292,O,and,4670.0
114293,O,chief,4670.0
114294,PER,Monk,4670.0
114295,O,said,4670.0
114296,O,executive,4670.0
114297,PER,Pieter,4670.0
114298,O,in,4670.0
114299,O,a,4670.0
114300,O,statement,4670.0
114301,O,The,4670.0
114302,O,C,4670.0
114303,O,30ashare,4670.0
114304,O,deal,4671.0
114305,O,will,4671.0
114306,ORG,Burek,4671.0
114307,O,means,4671.0
114308,O,gold,4671.0
114309,ORG,Arequipas,4671.0
114310,O,own,4671.0
114311,LOC,Pierina,4671.0
114312,O,attractive,4671.0
114313,LOC,Peru,4671.0
114314,ORG,Burek,4671.0
114315,O,deposit,4671.0
114316,O,in,4671.0
114317,O,said,4671.0
114318,O,details,4671.0
114319,O,involving,4672.0
114320,O,the,4672.0
114321,O,allocation,4672.0
114322,O,shares,4672.0
114323,ORG,Burek,4672.0
114324,O,between,4672.0
114325,O,and,4672.0
114326,O,cash,4672.0
114327,O,will,4672.0
114328,O,be,4672.0
114329,O,available,4672.0
114330,O,offer,4672.0
114331,ORG,Barricks,4672.0
114332,O,shortly,4672.0
114333,O,of,4672.0
114334,O,C,4673.0
114335,O,30,4673.0
114336,O,a,4673.0
114337,O,share,4673.0
114338,O,or,4673.0
114339,O,part,4673.0
114340,O,cash,4673.0
114341,O,part,4673.0
114342,O,share,4673.0
114343,O,offer,4673.0
114344,O,second,4673.0
114345,ORG,Barricks,4673.0
114346,O,was,4673.0
114347,O,attempt,4673.0
114348,O,to,4673.0
114349,O,swallow,4673.0
114350,O,the,4673.0
114351,O,small,4673.0
114352,O,Vancouverbased,4673.0
114353,O,gold,4673.0
114354,O,prospector,4673.0
114355,O,the,4673.0
114356,ORG,Burek,4673.0
114357,O,Torontobased,4673.0
114358,O,worlds,4674.0
114359,O,third,4674.0
114360,O,largest,4674.0
114361,O,gold,4674.0
114362,O,producer,4674.0
114363,O,sweetened,4674.0
114364,O,its,4674.0
114365,O,July,4674.0
114366,O,11,4674.0
114367,O,bid,4674.0
114368,O,to,4674.0
114369,O,C,4674.0
114370,O,30,4674.0
114371,O,a,4674.0
114372,O,share,4674.0
114373,O,from,4674.0
114374,O,C,4674.0
114375,O,27,4674.0
114376,O,on,4674.0
114377,O,August,4674.0
114378,O,16,4674.0
114379,O,after,4674.0
114380,O,a,4674.0
114381,O,fresh,4674.0
114382,O,batch,4674.0
114383,O,of,4674.0
114384,O,drill,4674.0
114385,O,results,4674.0
114386,O,from,4674.0
114387,O,deposit,4674.0
114388,LOC,Pierina,4674.0
114389,O,the,4674.0
114390,O,Experts,4674.0
114391,O,have,4674.0
114392,O,speculated,4674.0
114393,O,the,4675.0
114394,O,deposit,4675.0
114395,O,has,4675.0
114396,O,potential,4675.0
114397,O,reserves,4675.0
114398,O,of,4675.0
114399,O,up,4675.0
114400,O,to,4675.0
114401,O,12,4675.0
114402,O,million,4675.0
114403,O,ounces,4675.0
114404,O,More,4675.0
114405,O,drilling,4675.0
114406,O,results,4675.0
114407,O,are,4676.0
114408,O,expected,4676.0
114409,O,soon,4676.0
114410,O,bid,4676.0
114411,ORG,Burek,4676.0
114412,O,The,4676.0
114413,O,took,4677.0
114414,O,observers,4677.0
114415,O,by,4677.0
114416,O,surprise,4677.0
114417,O,exploration,4677.0
114418,ORG,Arequipas,4677.0
114419,O,since,4677.0
114420,O,was,4677.0
114421,O,still,4677.0
114422,O,in,4677.0
114423,O,its,4677.0
114424,O,early,4677.0
114425,O,shareholders,4677.0
114426,ORG,Arequipa,4677.0
114427,O,stages,4677.0
114428,O,had,4677.0
114429,O,the,4678.0
114430,O,option,4678.0
114431,O,to,4678.0
114432,O,choose,4678.0
114433,O,C,4678.0
114434,O,30,4678.0
114435,O,cash,4678.0
114436,O,or,4678.0
114437,O,shares,4678.0
114438,ORG,Burek,4678.0
114439,O,079,4678.0
114440,O,plus,4678.0
114441,O,50,4678.0
114442,O,cents,4678.0
114443,O,for,4678.0
114444,O,share,4678.0
114445,ORG,Arequipa,4678.0
114446,O,each,4678.0
114447,O,Shares,4678.0
114448,O,were,4678.0
114449,O,to,4678.0
114450,O,be,4679.0
114451,O,prorated,4679.0
114452,O,if,4679.0
114453,O,more,4679.0
114454,O,than,4679.0
114455,O,144,4679.0
114456,O,million,4679.0
114457,O,were,4679.0
114458,ORG,Toronto,4679.0
114459,ORG,Burow,4679.0
114460,O,416,4679.0
114461,ORG,Reuter'S,4679.0
114462,O,requested,4680.0
114463,O,9418100,4680.0
114464,ORG,Treaty,4680.0
114465,O,terminates,4680.0
114466,O,DOCSTART,4680.0
114467,ORG,Pen,4680.0
114468,O,acquisition,4680.0
114469,LOC,Pa,4680.0
114470,O,19960827,4680.0
114471,O,pact,4680.0
114472,ORG,Treaty,4680.0
114473,ORG,American,4681.0
114474,ORG,Corp.,4681.0
114475,O,said,4682.0
114476,LOC,Allentown,4682.0
114477,ORG,Pen,4682.0
114478,O,Tuesday,4682.0
114479,O,it,4682.0
114480,O,terminated,4682.0
114481,O,a,4682.0
114482,O,previously,4682.0
114483,O,announced,4682.0
114484,O,nonbinding,4682.0
114485,O,letter,4682.0
114486,O,of,4682.0
114487,O,intent,4682.0
114488,O,to,4682.0
114489,ORG,Insurance,4682.0
114490,ORG,Company,4682.0
114491,ORG,Ink,4682.0
114492,LOC,Yorke,4682.0
114493,O,purchase,4682.0
114494,ORG,Merrion,4682.0
114495,O,licensed,4682.0
114496,O,a,4682.0
114497,LOC,Knew,4682.0
114498,O,company,4682.0
114499,O,In,4682.0
114500,O,announcing,4682.0
114501,O,its,4682.0
114502,ORG,Treaty,4683.0
114503,O,said,4683.0
114504,O,decision,4683.0
114505,ORG,Pen,4683.0
114506,O,it,4683.0
114507,O,will,4683.0
114508,O,continue,4683.0
114509,O,to,4683.0
114510,O,actively,4683.0
114511,O,pursue,4683.0
114512,O,entering,4683.0
114513,O,into,4683.0
114514,LOC,Yorke,4683.0
114515,O,longterm,4683.0
114516,O,the,4683.0
114517,LOC,Knew,4683.0
114518,O,care,4683.0
114519,O,market,4683.0
114520,O,through,4683.0
114521,O,licensing,4683.0
114522,O,or,4683.0
114523,O,by,4683.0
114524,O,acquisition,4683.0
114525,O,It,4683.0
114526,O,explained,4683.0
114527,O,the,4683.0
114528,O,addition,4684.0
114529,O,of,4684.0
114530,LOC,Yorke,4684.0
114531,O,license,4684.0
114532,O,a,4684.0
114533,LOC,Knew,4684.0
114534,O,will,4684.0
114535,ORG,Treaty,4684.0
114536,ORG,American,4684.0
114537,ORG,Corp.,4684.0
114538,O,to,4684.0
114539,O,enable,4684.0
114540,ORG,Pen,4684.0
114541,O,conduct,4684.0
114542,O,business,4684.0
114543,O,in,4684.0
114544,O,all,4684.0
114545,O,50,4684.0
114546,O,states,4684.0
114547,O,following,4684.0
114548,O,the,4684.0
114549,O,companys,4684.0
114550,O,acquisition,4684.0
114551,ORG,Insurance,4684.0
114552,ORG,Of,4684.0
114553,ORG,Vermont,4684.0
114554,O,domiciled,4684.0
114555,O,of,4684.0
114556,ORG,Health,4684.0
114557,LOC,Vermont,4684.0
114558,O,a,4684.0
114559,O,insurer,4684.0
114560,O,scheduled,4684.0
114561,O,to,4684.0
114562,O,close,4684.0
114563,O,on,4684.0
114564,O,August,4684.0
114565,O,30,4684.0
114566,ORG,Yorke,4684.0
114567,ORG,Newsdesk,4684.0
114568,O,2128591610,4684.0
114569,ORG,Knew,4684.0
114570,O,1996,4685.0
114571,O,details,4685.0
114572,ORG,VNU,4685.0
114573,O,DOCSTART,4685.0
114574,O,firsthalf,4686.0
114575,O,operating,4686.0
114576,LOC,Netherlands,4686.0
114577,O,19960827,4686.0
114578,O,profits,4686.0
114579,LOC,HAARLEM,4686.0
114580,O,gave,4687.0
114581,ORG,VNU,4687.0
114582,O,Publisher,4687.0
114583,O,the,4687.0
114584,O,following,4687.0
114585,O,breakdown,4687.0
114586,O,of,4687.0
114587,O,its,4687.0
114588,O,firsthalf,4687.0
114589,O,results,4687.0
114590,O,H1,4687.0
114591,O,1996,4687.0
114592,O,H1,4687.0
114593,O,1995,4687.0
114594,O,Sales,4687.0
114595,O,Op,4687.0
114596,O,profit,4687.0
114597,O,Sales,4687.0
114598,O,Op,4687.0
114599,O,profit,4687.0
114600,O,Consumer,4687.0
114601,O,magazines,4687.0
114602,O,618,4687.0
114603,O,90,4687.0
114604,O,568,4687.0
114605,O,80,4687.0
114606,O,Newspapers,4687.0
114607,O,363,4687.0
114608,O,49,4687.0
114609,O,295,4687.0
114610,O,46,4687.0
114611,O,Commercial,4687.0
114612,O,TV,4687.0
114613,O,127,4687.0
114614,O,6,4687.0
114615,O,loss,4687.0
114616,O,174,4687.0
114617,O,33,4687.0
114618,O,profit,4687.0
114619,O,Business,4687.0
114620,O,231,4687.0
114621,LOC,Europe,4687.0
114622,O,info,4687.0
114623,O,24,4687.0
114624,O,178,4687.0
114625,O,18,4687.0
114626,O,Business,4687.0
114627,O,382,4687.0
114628,LOC,Usa,4687.0
114629,O,info,4687.0
114630,O,61,4687.0
114631,O,362,4687.0
114632,O,41,4687.0
114633,O,Education,4687.0
114634,O,42,4687.0
114635,O,6,4687.0
114636,O,36,4687.0
114637,O,3,4687.0
114638,O,Miscellaneous,4687.0
114639,O,charges,4687.0
114640,O,16,4687.0
114641,O,30,4687.0
114642,O,NOTES,4687.0
114643,O,Sales,4687.0
114644,O,and,4687.0
114645,O,operating,4687.0
114646,O,profit,4687.0
114647,O,are,4687.0
114648,O,given,4687.0
114649,O,in,4687.0
114650,O,millions,4687.0
114651,O,of,4687.0
114652,O,guilders,4687.0
114653,O,Commercial,4687.0
114654,O,TV,4687.0
114655,O,includes,4687.0
114656,O,pro,4688.0
114657,O,rata,4688.0
114658,O,share,4688.0
114659,O,of,4688.0
114660,O,sales,4688.0
114661,O,and,4688.0
114662,O,operating,4688.0
114663,O,profits,4688.0
114664,O,in,4688.0
114665,O,Dutch,4688.0
114666,ORG,VTM,4688.0
114667,LOC,Belgiums,4688.0
114668,O,group,4688.0
114669,ORG,HMG,4688.0
114670,O,newsroom,4688.0
114671,LOC,Amsterdam,4688.0
114672,O,and,4688.0
114673,O,31,4688.0
114674,O,20,4689.0
114675,O,504,4689.0
114676,O,5000,4689.0
114677,O,Fax,4689.0
114678,O,31,4689.0
114679,O,20,4689.0
114680,O,504,4689.0
114681,O,5040,4689.0
114682,ORG,Europe,4689.0
114683,O,forms,4689.0
114684,O,DOCSTART,4689.0
114685,ORG,Aol,4689.0
114686,O,online,4689.0
114687,O,advertising,4689.0
114688,LOC,Germany,4689.0
114689,O,19960827,4689.0
114690,O,agency,4689.0
114691,LOC,Hanover,4689.0
114692,O,The,4690.0
