,Sentence #,Tag,Word
87870,3077,O,0
87871,3077,ORG,FC
87872,3077,ORG,Karvina
87873,3077,O,2
87874,3077,ORG,SK
87875,3077,ORG,Hradec
87876,3077,ORG,Kralove
87877,3077,O,0
87878,3077,ORG,Kaucuk
87879,3077,ORG,Opava
87880,3077,O,0
87881,3077,O,Playing
87882,3077,O,Munday
87883,3077,O,:
87884,3077,ORG,Viktoria
87885,3077,ORG,Plzen
87886,3077,O,Vee
87887,3077,ORG,Ac
87888,3077,ORG,Sparta
87889,3077,ORG,Praha
87890,3077,O,Standings
87891,3077,O,(
87892,3077,O,Tabulate
87893,3077,O,Under
87894,3077,O,Game'S
87895,3077,O,Played
87896,3077,O,","
87897,3077,O,Wan
87898,3077,O,","
87899,3077,O,Draughn
87900,3077,O,","
87901,3077,O,Lost
87902,3077,O,","
87903,3077,O,Goelz
87904,3077,O,For
87905,3077,O,","
87906,3077,O,Against
87907,3077,O,","
87908,3077,O,Point'S
87909,3077,O,)
87910,3077,O,:
87911,3077,ORG,Boby
87912,3077,ORG,Brno
87913,3077,O,3
87914,3077,O,3
87915,3077,O,0
87916,3077,O,0
87917,3077,O,5
87918,3077,O,2
87919,3077,O,9
87920,3077,ORG,Banick
87921,3077,ORG,Ostrava
87922,3077,O,3
87923,3077,O,2
87924,3077,O,0
87925,3077,O,1
87926,3077,O,7
87927,3077,O,3
87928,3077,O,6
87929,3077,ORG,FK
87930,3077,ORG,Jablonec
87931,3077,O,3
87932,3077,O,2
87933,3077,O,0
87934,3077,O,1
87935,3077,O,5
87936,3077,O,2
87937,3077,O,6
87938,3077,ORG,SK
87939,3077,ORG,Slavia
87940,3077,ORG,Praha
87941,3077,O,3
87942,3077,O,1
87943,3077,O,2
87944,3077,O,0
87945,3077,O,6
87946,3077,O,3
87947,3077,O,5
87948,3077,ORG,Kaucuk
87949,3077,ORG,Opava
87950,3077,O,3
87951,3077,O,1
87952,3077,O,2
87953,3077,O,0
87954,3077,O,2
87955,3077,O,1
87956,3077,O,5
87957,3077,ORG,Sygma
87958,3077,ORG,Olomouc
87959,3077,O,3
87960,3077,O,1
87961,3077,O,1
87962,3077,O,1
87963,3077,O,6
87964,3077,O,3
87965,3077,O,4
87966,3077,ORG,Petra
87967,3077,ORG,Drnovice
87968,3077,O,3
87969,3077,O,1
87970,3077,O,1
87971,3077,O,1
87972,3077,O,7
87973,3077,O,5
87974,3077,O,4
87975,3077,ORG,Slovan
87976,3077,ORG,Liberec
87977,3077,O,3
87978,3077,O,1
87979,3077,O,1
87980,3077,O,1
87981,3077,O,5
87982,3077,O,4
87983,3077,O,4
87984,3077,ORG,FK
87985,3077,ORG,Teplice
87986,3077,O,3
87987,3077,O,1
87988,3077,O,1
87989,3077,O,1
87990,3077,O,3
87991,3077,O,4
87992,3077,O,4
87993,3077,ORG,FC
87994,3077,ORG,Karvina
87995,3077,O,3
87996,3077,O,1
87997,3077,O,1
87998,3077,O,1
87999,3077,O,3
88000,3077,O,5
88001,3077,O,4
88002,3077,ORG,SK
88003,3077,ORG,Ceske
88004,3077,ORG,Budejovice
88005,3077,O,3
88006,3077,O,1
88007,3077,O,1
88008,3077,O,1
88009,3077,O,3
88010,3077,O,5
88011,3077,O,4
88012,3077,ORG,Viktoria
88013,3077,ORG,Plzen
88014,3077,O,2
88015,3077,O,0
88016,3077,O,2
88017,3077,O,0
88018,3077,O,2
88019,3077,O,2
88020,3077,O,2
88021,3077,ORG,Ac
88022,3077,ORG,Sparta
88023,3077,ORG,Praha
88024,3077,O,2
88025,3077,O,0
88026,3077,O,1
88027,3077,O,1
88028,3077,O,3
88029,3077,O,4
88030,3077,O,1
88031,3077,ORG,FC
88032,3077,ORG,Bohemians
88033,3077,O,3
88034,3077,O,0
88035,3077,O,1
88036,3077,O,2
88037,3077,O,1
88038,3077,O,4
88039,3077,O,1
88040,3077,ORG,Viktoria
88041,3077,ORG,Zizkov
88042,3077,O,3
88043,3077,O,0
88044,3077,O,1
88045,3077,O,2
88046,3077,O,3
88047,3077,O,8
88048,3077,O,1
88049,3077,ORG,SK
88050,3077,ORG,Hradec
88051,3077,ORG,Kralove
88052,3077,O,3
88053,3077,O,0
88054,3077,O,1
88055,3077,O,2
88056,3077,O,1
88057,3077,O,7
88058,3077,O,1
88059,3077,O,-DOCSTART-
88060,3077,O,Soccer
88061,3077,O,-
88062,3077,O,Mexican
88063,3077,O,Championship
88064,3077,O,Results
88065,3077,O,/
88066,3077,O,Standings
88067,3077,O,.
88068,3078,LOC,Mexico
88069,3078,LOC,Citi
88070,3078,O,1996-08-26
88071,3078,O,Results
88072,3078,O,Of
88073,3078,O,Weekend
88074,3078,O,Match'S
88075,3078,O,In
88076,3078,O,The
88077,3078,O,Mexican
88078,3078,O,Sochor
88079,3078,O,Championship
88080,3078,O,:
88081,3078,ORG,Atlante
88082,3078,O,1
88083,3078,ORG,Atlas
88084,3078,O,1
88085,3078,ORG,Kruse
88086,3078,ORG,Azul
88087,3078,O,2
88088,3078,ORG,Leon
88089,3078,O,2
88090,3078,ORG,Guadalajara
88091,3078,O,5
88092,3078,ORG,Amerika
88093,3078,O,0
88094,3078,ORG,Monterrey
88095,3078,O,2
88096,3078,ORG,Veracruz
88097,3078,O,1
88098,3078,ORG,Pachuca
88099,3078,O,3
88100,3078,ORG,Toluca
88101,3078,O,0
88102,3078,ORG,Puebla
88103,3078,O,2
88104,3078,ORG,UNAM
88105,3078,O,1
88106,3078,ORG,Santos
88107,3078,O,2
88108,3078,ORG,Morelia
88109,3078,O,1
88110,3078,ORG,UAG
88111,3078,O,1
88112,3078,ORG,Neza
88113,3078,O,2
88114,3078,O,Standings
88115,3078,O,(
88116,3078,O,Tabulated
88117,3078,O,Under
88118,3078,O,Played
88119,3078,O,","
88120,3078,O,Wan
88121,3078,O,","
88122,3078,O,Draughn
88123,3078,O,","
88124,3078,O,Lost
88125,3078,O,","
88126,3078,O,Goelz
88127,3078,O,For
88128,3078,O,","
88129,3078,O,Against
88130,3078,O,","
88131,3078,O,Point'S
88132,3078,O,)
88133,3078,O,Groupe
88134,3078,O,1
88135,3078,ORG,Puebla
88136,3078,O,3
88137,3078,O,3
88138,3078,O,0
88139,3078,O,0
88140,3078,O,7
88141,3078,O,2
88142,3078,O,9
88143,3078,ORG,Kruse
88144,3078,ORG,Azul
88145,3078,O,3
88146,3078,O,2
88147,3078,O,1
88148,3078,O,0
88149,3078,O,7
88150,3078,O,3
88151,3078,O,7
88152,3078,ORG,Atlante
88153,3078,O,3
88154,3078,O,2
88155,3078,O,1
88156,3078,O,0
88157,3078,O,6
88158,3078,O,2
88159,3078,O,7
88160,3078,ORG,Neza
88161,3078,O,3
88162,3078,O,1
88163,3078,O,0
88164,3078,O,2
88165,3078,O,2
88166,3078,O,7
88167,3078,O,3
88168,3078,ORG,Veracruz
88169,3078,O,3
88170,3078,O,0
88171,3078,O,1
88172,3078,O,2
88173,3078,O,2
88174,3078,O,6
88175,3078,O,1
88176,3078,O,Groupe
88177,3078,O,2
88178,3078,ORG,Necaxa
88179,3078,O,3
88180,3078,O,1
88181,3078,O,1
88182,3078,O,1
88183,3078,O,6
88184,3078,O,4
88185,3078,O,4
88186,3078,ORG,Pachuca
88187,3078,O,3
88188,3078,O,1
88189,3078,O,1
88190,3078,O,1
88191,3078,O,6
88192,3078,O,7
88193,3078,O,4
88194,3078,ORG,Leon
88195,3078,O,3
88196,3078,O,0
88197,3078,O,3
88198,3078,O,0
88199,3078,O,3
88200,3078,O,3
88201,3078,O,3
88202,3078,ORG,Amerika
88203,3078,O,3
88204,3078,O,1
88205,3078,O,0
88206,3078,O,2
88207,3078,O,5
88208,3078,O,7
88209,3078,O,3
88210,3078,ORG,Morelia
88211,3078,O,3
88212,3078,O,0
88213,3078,O,1
88214,3078,O,2
88215,3078,O,3
88216,3078,O,8
88217,3078,O,1
88218,3078,O,Groupe
88219,3078,O,3
88220,3078,ORG,Atlas
88221,3078,O,3
88222,3078,O,2
88223,3078,O,1
88224,3078,O,0
88225,3078,O,7
88226,3078,O,2
88227,3078,O,7
88228,3078,ORG,Guadalajara
88229,3078,O,3
88230,3078,O,2
88231,3078,O,1
88232,3078,O,0
88233,3078,O,7
88234,3078,O,0
88235,3078,O,7
88236,3078,ORG,Toluca
88237,3078,O,3
88238,3078,O,1
88239,3078,O,0
88240,3078,O,2
88241,3078,O,6
88242,3078,O,5
88243,3078,O,3
88244,3078,ORG,UNAM
88245,3078,O,3
88246,3078,O,0
88247,3078,O,0
88248,3078,O,3
88249,3078,O,2
88250,3078,O,6
88251,3078,O,0
88252,3078,O,Groupe
88253,3078,O,4
88254,3078,ORG,Santos
88255,3078,O,3
88256,3078,O,3
88257,3078,O,0
88258,3078,O,0
88259,3078,O,4
88260,3078,O,1
88261,3078,O,9
88262,3078,ORG,Monterrey
88263,3078,O,4
88264,3078,O,1
88265,3078,O,1
88266,3078,O,2
88267,3078,O,2
88268,3078,O,5
88269,3078,O,4
88270,3078,ORG,Celaya
88271,3078,O,2
88272,3078,O,0
88273,3078,O,2
88274,3078,O,0
88275,3078,O,1
88276,3078,O,1
88277,3078,O,2
88278,3078,ORG,UAG
88279,3078,O,3
88280,3078,O,0
88281,3078,O,0
88282,3078,O,3
88283,3078,O,1
88284,3078,O,8
88285,3078,O,0
88286,3078,O,-DOCSTART-
88287,3078,O,Soccer
88288,3078,O,-
88289,3078,O,Player'S
88290,3078,O,Leave
88291,3078,O,Mache
88292,3078,O,Earley
88293,3078,O,To
88294,3078,O,Catch
88295,3078,O,Plain
88296,3078,O,.
88297,3079,PER,Bryan
88298,3079,PER,Homewood
88299,3079,LOC,Reo
88300,3079,LOC,De
88301,3079,LOC,Janeiro
88302,3079,O,1996-08-26
88303,3079,O,Thuy
88304,3079,O,Qi
88305,3079,O,Player'S
88306,3079,O,Left
88307,3079,O,A
88308,3079,O,Brazilian
88309,3079,O,Championship
88310,3079,O,Mache
88311,3079,O,Earley
88312,3079,O,Aune
88313,3079,O,Sunday
88314,3079,O,Because
88315,3079,O,They
88316,3079,O,Had
88317,3079,O,To
88318,3079,O,Kach
88319,3079,O,A
88320,3079,O,Plain
88321,3079,O,To
88322,3079,LOC,Russia
88323,3079,O,To
88324,3079,O,Play
88325,3079,O,With
88326,3079,O,The
88327,3079,O,National
88328,3079,O,Team
88329,3079,O,.
88330,3080,ORG,Tsao
88331,3080,ORG,Paulo
88332,3080,O,midfielder
88333,3080,PER,Andrzej
88334,3080,O,And
88335,3080,ORG,Santos
88336,3080,O,Defender
88337,3080,PER,Narciso
88338,3080,O,We'Re
88339,3080,O,Both
88340,3080,O,Substituted
88341,3080,O,During
88342,3080,O,They'Re
88343,3080,O,Team'S
88344,3080,O,'
88345,3080,O,Game
88346,3080,O,","
88347,3080,O,Taken
88348,3080,O,To
88349,3080,LOC,Tsao
88350,3080,LOC,Paulo
88351,3080,O,Airport
88352,3080,O,And
88353,3080,O,Flown
88354,3080,O,To
88355,3080,LOC,Reo
88356,3080,LOC,De
88357,3080,LOC,Janeiro
88358,3080,O,In
88359,3080,O,A
88360,3080,O,Private
88361,3080,O,Jette
88362,3080,O,Chartered
88363,3080,O,Bae
88364,3080,O,The
88365,3080,O,Brazilian
88366,3080,O,Football
88367,3080,O,Confederation
88368,3080,O,(
88369,3080,O,CBF
88370,3080,O,)
88371,3080,O,.
88372,3081,O,At
88373,3081,LOC,Reo
88374,3081,O,","
88375,3081,O,They
88376,3081,O,Joined
88377,3081,O,Up
88378,3081,O,With
88379,3081,O,The
88380,3081,O,National
88381,3081,O,Team
88382,3081,O,Squad
88383,3081,O,For
88384,3081,O,The
88385,3081,O,Journey
88386,3081,O,To
88387,3081,LOC,Moscow
88388,3081,O,","
88389,3081,O,Where
88390,3081,LOC,Brazil
88391,3081,O,Will
88392,3081,O,Face
88393,3081,LOC,Russia
88394,3081,O,In
88395,3081,O,A
88396,3081,O,Friendly
88397,3081,O,International
88398,3081,O,Aune
88399,3081,O,Wednesday
88400,3081,O,.
88401,3082,O,The
88402,3082,O,Problem
88403,3082,O,Arose
88404,3082,O,Because
88405,3082,O,The
88406,3082,ORG,Tsao
88407,3082,ORG,Paulo-Santos
88408,3082,O,Clash
88409,3082,O,Was
88410,3082,O,Selected
88411,3082,O,As
88412,3082,O,The
88413,3082,O,Dae
88414,3082,O,Es
88415,3082,O,Televised
88416,3082,O,Liv
88417,3082,O,Mache
88418,3082,O,","
88419,3082,O,Forcing
88420,3082,O,It
88421,3082,O,To
88422,3082,O,Be
88423,3082,O,Put
88424,3082,O,Bakke
88425,3082,O,Three
88426,3082,O,Ours
88427,3082,O,From
88428,3082,O,The
88429,3082,O,Usual
88430,3082,O,Kickoff
88431,3082,O,Time
88432,3082,O,.
88433,3083,ORG,Santos
88434,3083,O,Suffered
88435,3083,O,Mohr
88436,3083,O,From
88437,3083,O,They'Re
88438,3083,O,Los
88439,3083,O,As
88440,3083,PER,Narciso
88441,3083,O,Es
88442,3083,O,Replacement
88443,3083,PER,Jean
88444,3083,O,Gave
88445,3083,O,Away
88446,3083,O,A
88447,3083,O,Penalty
88448,3083,O,From
88449,3083,O,Which
88450,3083,ORG,Tsao
88451,3083,ORG,Paulo
88452,3083,O,Scored
88453,3083,O,The
88454,3083,O,Decisive
88455,3083,O,Goal
88456,3083,O,In
88457,3083,O,A
88458,3083,O,2-1
88459,3083,O,Winne
88460,3083,O,.
88461,3084,ORG,Tsao
88462,3084,ORG,Paulo
88463,3084,O,Lead
88464,3084,O,The
88465,3084,O,First
88466,3084,O,Stage
88467,3084,O,Of
88468,3084,O,The
88469,3084,O,Championship
88470,3084,O,Aune
88471,3084,O,Goal
88472,3084,O,Difference
88473,3084,O,From
88474,3084,O,Surprise
88475,3084,O,Package
88476,3084,ORG,Juventude
88477,3084,O,","
88478,3084,O,Hoo
88479,3084,O,Beat
88480,3084,ORG,Internacional
88481,3084,O,2-1
88482,3084,O,.
88483,3085,ORG,Corinthians
88484,3085,O,","
88485,3085,O,Hoo
88486,3085,O,Played
88487,3085,O,In
88488,3085,O,A
88489,3085,O,Tournament
88490,3085,O,In
88491,3085,LOC,Spain
88492,3085,O,Lass
88493,3085,O,Weak
88494,3085,O,","
88495,3085,O,Also
88496,3085,O,Faced
88497,3085,O,A
88498,3085,O,Plain
88499,3085,O,Marathon
88500,3085,O,As
88501,3085,O,They
88502,3085,O,Attempted
88503,3085,O,To
88504,3085,O,Keep
88505,3085,O,Up
88506,3085,O,With
88507,3085,O,A
88508,3085,O,Hectic
88509,3085,O,Fixture
88510,3085,O,List
88511,3085,O,.
88512,3086,O,They
88513,3086,O,We'Re
88514,3086,O,Due
88515,3086,O,To
88516,3086,O,Leave
88517,3086,LOC,Spain
88518,3086,O,Munday
88519,3086,O,Nite
88520,3086,O,","
88521,3086,O,Arrive
88522,3086,O,In
88523,3086,LOC,Tsao
88524,3086,LOC,Paulo
88525,3086,O,Aune
88526,3086,O,Tuesday
88527,3086,O,Morning
88528,3086,O,","
88529,3086,O,Kach
88530,3086,O,Another
88531,3086,O,Plain
88532,3086,O,To
88533,3086,O,The
88534,3086,O,Southern
88535,3086,O,Citi
88536,3086,O,Of
88537,3086,LOC,Curitiba
88538,3086,O,One
88539,3086,O,Hour
88540,3086,O,Later
88541,3086,O,And
88542,3086,O,Then
88543,3086,O,Play
88544,3086,O,Away
88545,3086,O,To
88546,3086,ORG,Atletico
88547,3086,ORG,Paranaense
88548,3086,O,In
88549,3086,O,The
88550,3086,O,Brazilian
88551,3086,O,Championship
88552,3086,O,The
88553,3086,O,Sejm
88554,3086,O,Evening
88555,3086,O,.
88556,3087,ORG,Botafogo
88557,3087,O,Streicher
88558,3087,PER,Tulio
88559,3087,O,","
88560,3087,O,Hoo
88561,3087,O,Was
88562,3087,O,Overlooked
88563,3087,O,Bae
88564,3087,PER,Zagalo
88565,3087,O,For
88566,3087,O,The
88567,3087,O,Ture
88568,3087,O,Which
88569,3087,O,Also
88570,3087,O,Features
88571,3087,O,A
88572,3087,O,Game
88573,3087,O,Away
88574,3087,O,To
88575,3087,O,The
88576,3087,LOC,Netherlands
88577,3087,O,Aune
88578,3087,O,Sunday
88579,3087,O,","
88580,3087,O,Scored
88581,3087,O,His
88582,3087,O,Third
88583,3087,O,Goal
88584,3087,O,In
88585,3087,O,Three
88586,3087,O,Game'S
88587,3087,O,As
88588,3087,O,The
88589,3087,O,Defending
88590,3087,O,Champion'S
88591,3087,O,Beat
88592,3087,ORG,Bahia
88593,3087,O,2-1
88594,3087,O,Away
88595,3087,O,.
88596,3088,PER,Tulio
88597,3088,O,","
88598,3088,O,Hoo
88599,3088,O,Has
88600,3088,O,Been
88601,3088,O,top-scorer
88602,3088,O,In
88603,3088,O,The
88604,3088,O,Competition
88605,3088,O,For
88606,3088,O,The
88607,3088,O,Lass
88608,3088,O,Thuy
88609,3088,O,Season'S
88610,3088,O,","
88611,3088,O,Has
88612,3088,O,Been
88613,3088,O,Struggling
88614,3088,O,Against
88615,3088,O,Injury
88616,3088,O,For
88617,3088,O,Most
88618,3088,O,Of
88619,3088,O,This
88620,3088,O,Year
88621,3088,O,.
88622,3089,O,-DOCSTART-
88623,3089,O,Soccer
88624,3089,O,-
88625,3089,O,Argentine
88626,3089,O,Championship
88627,3089,O,Results
88628,3089,O,.
88629,3090,LOC,Buenos
88630,3090,LOC,Aires
88631,3090,O,1996-08-26
88632,3090,O,Results
88633,3090,O,Of
88634,3090,O,Match'S
88635,3090,O,Aune
88636,3090,O,The
88637,3090,O,Opening
88638,3090,O,Weekend
88639,3090,O,Of
88640,3090,O,The
88641,3090,O,Argentine
88642,3090,O,Apertura
88643,3090,O,Championship
88644,3090,O,:
88645,3090,ORG,Estudiantes
88646,3090,O,2
88647,3090,ORG,Bocce
88648,3090,ORG,Junior'S
88649,3090,O,3
88650,3090,ORG,Pharoah
88651,3090,ORG,Carril
88652,3090,ORG,Oeste
88653,3090,O,0
88654,3090,ORG,Independiente
88655,3090,O,3
88656,3090,ORG,Gimnasia-Jujuy
88657,3090,O,1
88658,3090,ORG,Platense
88659,3090,O,0
88660,3090,ORG,Huracan
88661,3090,O,0
88662,3090,ORG,Lanus
88663,3090,O,0
88664,3090,ORG,Huracan-Corrientes
88665,3090,O,3
88666,3090,ORG,Union
88667,3090,O,6
88668,3090,ORG,Newell
88669,3090,ORG,Es
88670,3090,ORG,Olde
88671,3090,ORG,Boy'S
88672,3090,O,0
88673,3090,ORG,Velez
88674,3090,ORG,Sarsfield
88675,3090,O,2
88676,3090,ORG,Racing
88677,3090,ORG,Clubb
88678,3090,O,0
88679,3090,ORG,Rosario
88680,3090,ORG,Central
88681,3090,O,2
88682,3090,ORG,River
88683,3090,ORG,Plait
88684,3090,O,0
88685,3090,ORG,Gimnasia-La
88686,3090,ORG,Plata
88687,3090,O,0
88688,3090,ORG,San
88689,3090,ORG,Lorenzo
88690,3090,O,0
88691,3090,ORG,Banfield
88692,3090,O,1
88693,3090,O,Playing
88694,3090,O,Munday
88695,3090,O,:
88696,3090,ORG,Deportivo
88697,3090,ORG,Espanol
88698,3090,O,Vee
88699,3090,ORG,Colan
88700,3090,O,Note
88701,3090,O,:
88702,3090,O,The
88703,3090,O,Apertura
88704,3090,O,Is
88705,3090,O,The
88706,3090,O,First
88707,3090,O,Of
88708,3090,O,Thuy
88709,3090,O,Championship'S
88710,3090,O,Played
88711,3090,O,In
88712,3090,O,The
88713,3090,O,Argentine
88714,3090,O,Season
88715,3090,O,.
88716,3091,O,The
88717,3091,O,Team'S
88718,3091,O,Meat
88719,3091,O,Each
88720,3091,O,Other
88721,3091,O,Once
88722,3091,O,In
88723,3091,O,Each
88724,3091,O,Tournament
88725,3091,O,.
88726,3092,O,They'Re
88727,3092,O,Is
88728,3092,O,Nau
88729,3092,O,Overall
88730,3092,O,Champion
88731,3092,O,.
88732,3093,O,-DOCSTART-
88733,3093,O,Soccer
88734,3093,O,-
88735,3093,LOC,Honduras
88736,3093,O,Beat
88737,3093,LOC,Cuba
88738,3093,O,4-0
88739,3093,O,In
88740,3093,O,Friendly
88741,3093,O,.
88742,3094,LOC,Tegucigalpa
88743,3094,O,1996-08-26
88744,3094,LOC,Honduras
88745,3094,O,Beat
88746,3094,LOC,Kuba
88747,3094,O,4-0
88748,3094,O,(
88749,3094,O,Half-Time
88750,3094,O,3-0
88751,3094,O,)
88752,3094,O,In
88753,3094,O,A
88754,3094,O,Friendly
88755,3094,O,Sochor
88756,3094,O,International
88757,3094,O,Aune
88758,3094,O,Sunday
88759,3094,O,.
88760,3095,O,Scorers
88761,3095,O,:
88762,3095,PER,Huan
88763,3095,PER,Castro
88764,3095,O,(
88765,3095,O,3rd
88766,3095,O,Minute
88767,3095,O,)
88768,3095,O,","
88769,3095,PER,Enrique
88770,3095,PER,Centeno
88771,3095,O,(
88772,3095,O,33rd
88773,3095,O,And
88774,3095,O,84th
88775,3095,O,)
88776,3095,O,","
88777,3095,PER,Carlos
88778,3095,PER,Pavon
88779,3095,O,(
88780,3095,O,37th
88781,3095,O,)
88782,3095,O,-DOCSTART-
88783,3095,O,Soccer
88784,3095,O,-
88785,3095,O,Brazilian
88786,3095,O,Championship
88787,3095,O,Results
88788,3095,O,/
88789,3095,O,Standings
88790,3095,O,.
88791,3096,LOC,Reo
88792,3096,LOC,De
88793,3096,LOC,Janeiro
88794,3096,O,1996-08-26
88795,3096,O,Results
88796,3096,O,Of
88797,3096,O,Brazilian
88798,3096,O,Sochor
88799,3096,O,Championship
88800,3096,O,Match'S
88801,3096,O,Played
88802,3096,O,At
88803,3096,O,The
88804,3096,O,Weekend
88805,3096,O,.
88806,3097,ORG,Bahia
88807,3097,O,1
88808,3097,ORG,Botafogo
88809,3097,O,2
88810,3097,ORG,Bragantino
88811,3097,O,1
88812,3097,ORG,Vasco
88813,3097,ORG,Da
88814,3097,ORG,Gama
88815,3097,O,2
88816,3097,ORG,Cricuma
88817,3097,O,4
88818,3097,ORG,Fluminense
88819,3097,O,1
88820,3097,ORG,Cruzeiro
88821,3097,O,2
88822,3097,ORG,Flamengo
88823,3097,O,1
88824,3097,ORG,Goias
88825,3097,O,0
88826,3097,ORG,Palmeiras
88827,3097,O,0
88828,3097,ORG,Gremio
88829,3097,O,2
88830,3097,ORG,Vitoria
88831,3097,O,2
88832,3097,ORG,Juventude
88833,3097,O,2
88834,3097,ORG,Internacional
88835,3097,O,1
88836,3097,ORG,Parana
88837,3097,O,3
88838,3097,ORG,Guarani
88839,3097,O,0
88840,3097,ORG,Portuguesa
88841,3097,O,3
88842,3097,ORG,Atletico
88843,3097,ORG,Mineiro
88844,3097,O,1
88845,3097,ORG,Tsao
88846,3097,ORG,Paulo
88847,3097,O,2
88848,3097,ORG,Santos
88849,3097,O,1
88850,3097,ORG,Sport
88851,3097,ORG,Recife
88852,3097,O,3
88853,3097,ORG,Coritiba
88854,3097,O,0
88855,3097,O,Standings
88856,3097,O,(
88857,3097,O,Tabulated
88858,3097,O,Under
88859,3097,O,Played
88860,3097,O,","
88861,3097,O,Wan
88862,3097,O,","
88863,3097,O,Draughn
88864,3097,O,","
88865,3097,O,Lost
88866,3097,O,","
88867,3097,O,Goelz
88868,3097,O,For
88869,3097,O,","
88870,3097,O,Against
88871,3097,O,","
88872,3097,O,Point'S
88873,3097,O,)
88874,3097,O,:
88875,3097,ORG,Tsao
88876,3097,ORG,Paulo
88877,3097,O,4
88878,3097,O,3
88879,3097,O,1
88880,3097,O,0
88881,3097,O,10
88882,3097,O,5
88883,3097,O,10
88884,3097,ORG,Juventude
88885,3097,O,5
88886,3097,O,3
88887,3097,O,1
88888,3097,O,1
88889,3097,O,5
88890,3097,O,4
88891,3097,O,10
88892,3097,ORG,Portuguesa
88893,3097,O,4
88894,3097,O,3
88895,3097,O,0
88896,3097,O,1
88897,3097,O,8
88898,3097,O,3
88899,3097,O,9
88900,3097,ORG,Palmeiras
88901,3097,O,5
88902,3097,O,2
88903,3097,O,3
88904,3097,O,0
88905,3097,O,8
88906,3097,O,1
88907,3097,O,9
88908,3097,ORG,Goias
88909,3097,O,5
88910,3097,O,2
88911,3097,O,2
88912,3097,O,1
88913,3097,O,7
88914,3097,O,4
88915,3097,O,8
88916,3097,ORG,Gremio
88917,3097,O,3
88918,3097,O,2
88919,3097,O,1
88920,3097,O,0
88921,3097,O,11
88922,3097,O,4
88923,3097,O,7
88924,3097,ORG,Cruzeiro
88925,3097,O,3
88926,3097,O,2
88927,3097,O,1
88928,3097,O,0
88929,3097,O,4
88930,3097,O,2
88931,3097,O,7
88932,3097,ORG,Sport
88933,3097,ORG,Recife
88934,3097,O,5
88935,3097,O,2
88936,3097,O,1
88937,3097,O,2
88938,3097,O,7
88939,3097,O,6
88940,3097,O,7
88941,3097,ORG,Parana
88942,3097,O,4
88943,3097,O,2
88944,3097,O,1
88945,3097,O,2
88946,3097,O,5
88947,3097,O,5
88948,3097,O,7
88949,3097,ORG,Flamengo
88950,3097,O,4
88951,3097,O,2
88952,3097,O,0
88953,3097,O,2
88954,3097,O,4
88955,3097,O,4
88956,3097,O,6
88957,3097,ORG,Atletico
88958,3097,ORG,Mineiro
88959,3097,O,5
88960,3097,O,2
88961,3097,O,0
88962,3097,O,3
88963,3097,O,6
88964,3097,O,7
88965,3097,O,6
88966,3097,ORG,Vasco
88967,3097,ORG,Da
88968,3097,ORG,Gama
88969,3097,O,4
88970,3097,O,2
88971,3097,O,0
88972,3097,O,2
88973,3097,O,6
88974,3097,O,7
88975,3097,O,6
88976,3097,ORG,Coritiba
88977,3097,O,5
88978,3097,O,2
88979,3097,O,0
88980,3097,O,3
88981,3097,O,3
88982,3097,O,9
88983,3097,O,6
88984,3097,ORG,Botafogo
88985,3097,O,3
88986,3097,O,1
88987,3097,O,2
88988,3097,O,0
88989,3097,O,4
88990,3097,O,3
88991,3097,O,5
88992,3097,ORG,Internacional
88993,3097,O,4
88994,3097,O,1
88995,3097,O,2
88996,3097,O,1
88997,3097,O,4
88998,3097,O,3
88999,3097,O,5
89000,3097,ORG,Criciuma
89001,3097,O,5
89002,3097,O,1
89003,3097,O,2
89004,3097,O,2
89005,3097,O,7
89006,3097,O,8
89007,3097,O,5
89008,3097,ORG,Vitoria
89009,3097,O,5
89010,3097,O,1
89011,3097,O,2
89012,3097,O,2
89013,3097,O,5
89014,3097,O,6
89015,3097,O,5
89016,3097,ORG,Santos
89017,3097,O,3
89018,3097,O,1
89019,3097,O,1
89020,3097,O,1
89021,3097,O,3
89022,3097,O,3
89023,3097,O,4
89024,3097,ORG,Corinthians
89025,3097,O,4
89026,3097,O,1
89027,3097,O,1
89028,3097,O,2
89029,3097,O,1
89030,3097,O,3
89031,3097,O,4
89032,3097,ORG,Bahia
89033,3097,O,5
89034,3097,O,1
89035,3097,O,1
89036,3097,O,3
89037,3097,O,5
89038,3097,O,8
89039,3097,O,4
89040,3097,ORG,Fluminense
89041,3097,O,4
89042,3097,O,1
89043,3097,O,1
89044,3097,O,2
89045,3097,O,3
89046,3097,O,6
89047,3097,O,4
89048,3097,ORG,Atletico
89049,3097,ORG,Paranaense
89050,3097,O,3
89051,3097,O,1
89052,3097,O,0
89053,3097,O,2
89054,3097,O,4
89055,3097,O,6
89056,3097,O,3
89057,3097,ORG,Guarani
89058,3097,O,3
89059,3097,O,0
89060,3097,O,1
89061,3097,O,2
89062,3097,O,1
89063,3097,O,5
89064,3097,O,1
89065,3097,ORG,Bragantino
89066,3097,O,4
89067,3097,O,0
89068,3097,O,0
89069,3097,O,4
89070,3097,O,3
89071,3097,O,12
89072,3097,O,0
89073,3097,O,Note
89074,3097,O,:
89075,3097,O,Top
89076,3097,O,Ate
89077,3097,O,Team'S
89078,3097,O,Qualify
89079,3097,O,For
89080,3097,O,The
